Username,Login_Date,Login_Time,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label
64,2026-07-07,14:12:25,14,5,1,1,4,179.56.40.145,2,2,0
43,2025-07-30,17:08:02,17,6,0,0,3,4.67.122.9,0,2,0
42,2025-09-08,14:45:35,14,1,1,1,1,188.67.156.182,2,0,0
72,2026-05-03,14:22:08,14,3,1,0,1,213.183.182.132,2,2,0
64,2025-09-10,23:07:16,23,6,0,5,11,216.11.111.236,0,1,1
59,2026-01-28,08:32:49,8,6,1,0,5,63.62.110.150,2,0,0
67,2025-08-12,15:54:31,15,5,1,2,1,85.138.47.87,1,0,0
28,2025-10-14,14:48:13,14,5,1,2,4,248.156.233.147,0,0,0
2,2025-11-22,13:32:37,13,2,0,2,2,136.122.216.171,1,0,0
36,2025-11-01,15:48:54,15,2,1,1,2,57.11.204.123,0,2,0
41,2025-12-03,10:38:30,10,6,1,1,1,169.105.112.82,0,0,0
80,2025-08-03,20:20:59,20,3,1,0,3,48.176.250.236,0,1,0
28,2026-03-21,20:09:56,20,2,1,2,4,70.19.58.240,2,1,0
30,2026-01-10,18:09:00,18,2,1,0,1,67.26.133.132,1,0,0
38,2025-08-04,19:22:01,19,1,1,2,2,70.169.146.212,2,2,0
59,2026-01-15,03:19:07,3,4,0,5,7,97.40.184.217,0,0,1
68,2025-08-31,12:49:54,12,3,1,1,2,151.9.50.131,0,1,0
63,2026-03-29,09:10:53,9,3,1,1,4,82.242.71.230,2,0,0
22,2026-01-12,17:01:44,17,1,0,2,2,143.218.119.44,2,2,0
18,2025-10-23,13:36:18,13,4,1,0,3,37.163.104.117,1,2,0
74,2026-01-22,17:42:50,17,4,1,2,2,212.131.52.152,1,2,0
80,2025-08-28,03:59:59,3,4,0,8,6,236.199.136.113,1,0,1
70,2025-10-17,17:34:09,17,0,1,0,3,235.191.203.45,1,1,0
7,2025-10-21,20:42:38,20,5,1,1,3,72.86.220.106,1,2,0
45,2026-04-25,16:41:11,16,2,1,2,2,174.240.100.240,1,1,0
53,2025-11-28,12:16:58,12,0,1,2,5,31.30.97.134,1,2,0
74,2026-04-08,17:43:00,17,6,1,0,1,170.104.122.253,0,1,0
65,2026-04-01,12:36:35,12,6,1,2,5,22.65.16.182,0,1,0
78,2026-03-16,11:31:11,11,1,1,1,4,100.119.101.221,2,2,0
54,2025-11-24,15:37:04,15,1,1,0,1,84.108.4.123,1,1,0
90,2026-05-27,17:53:20,17,6,1,2,1,53.129.192.140,0,1,0
36,2025-11-08,12:02:11,12,2,1,2,2,105.32.253.211,0,0,0
24,2026-01-28,23:24:21,23,6,1,9,18,17.254.88.230,1,1,1
33,2026-02-21,15:59:22,15,2,1,2,3,91.53.159.112,1,2,0
54,2026-05-18,11:23:22,11,1,1,2,1,178.101.78.192,0,0,0
23,2026-01-19,16:39:59,16,1,1,0,5,195.138.121.145,0,2,0
68,2026-03-31,10:33:05,10,5,1,1,3,117.136.248.57,1,2,0
20,2025-12-31,12:08:21,12,6,1,2,4,85.99.208.200,2,1,0
75,2026-02-21,15:00:42,15,2,1,1,3,207.143.61.55,1,0,0
73,2026-06-27,20:16:47,20,2,1,2,1,25.17.96.25,1,2,0
28,2025-12-26,10:36:41,10,0,1,1,5,214.184.233.38,0,0,0
47,2026-06-27,18:51:46,18,2,1,0,3,45.193.61.78,1,0,0
80,2025-12-03,14:43:26,14,6,1,1,2,69.67.90.55,2,0,0
67,2026-07-24,09:25:06,9,0,1,0,5,75.44.116.17,0,2,0
67,2026-05-07,20:36:37,20,4,1,2,4,75.148.15.156,2,2,0
96,2025-07-26,12:09:37,12,2,1,2,4,187.37.36.34,2,1,0
13,2025-10-31,08:40:28,8,0,1,2,4,106.58.171.251,2,2,0
16,2025-08-21,19:12:26,19,4,1,1,3,92.238.154.12,0,2,0
12,2026-07-19,08:37:33,8,3,1,2,5,247.132.206.129,1,2,0
91,2026-02-12,13:27:19,13,4,1,0,3,160.191.144.126,0,1,0
30,2026-06-10,12:17:09,12,6,1,1,2,238.232.244.154,1,2,0
18,2026-02-02,08:24:57,8,1,1,0,5,247.49.4.67,2,2,0
44,2026-07-11,09:24:57,9,2,1,2,5,199.165.100.98,0,1,0
57,2026-03-03,09:59:14,9,5,1,0,1,212.95.122.164,0,0,0
73,2026-02-03,09:24:48,9,5,1,2,4,58.90.231.125,2,1,0
89,2026-06-28,03:43:02,3,3,0,10,13,30.102.25.21,1,0,1
71,2025-11-12,08:47:37,8,6,1,2,4,49.50.27.151,2,0,0
22,2025-08-11,11:41:11,11,1,1,1,4,18.148.112.114,0,0,0
2,2025-11-14,16:37:05,16,0,1,1,3,142.128.67.55,0,1,0
9,2025-08-23,13:21:59,13,2,1,0,3,124.53.55.127,1,0,0
21,2025-11-03,15:47:33,15,1,1,1,5,92.251.21.211,1,2,0
74,2025-10-20,13:00:22,13,1,1,0,5,4.45.16.32,1,2,0
94,2025-12-02,12:32:56,12,5,1,2,1,9.176.20.9,2,1,0
60,2026-05-26,03:44:57,3,5,1,4,20,241.42.143.145,0,0,1
56,2026-02-20,12:59:08,12,0,1,2,3,178.105.254.201,2,1,0
87,2025-10-31,18:48:17,18,0,1,0,3,202.65.18.59,0,0,0
78,2025-10-20,08:51:18,8,1,1,1,5,48.123.90.179,0,1,0
65,2025-12-02,16:50:41,16,5,1,1,3,73.22.29.159,0,1,0
94,2026-01-12,16:31:06,16,1,1,1,1,169.249.129.4,1,2,0
17,2026-02-25,08:34:17,8,6,1,0,2,96.245.210.80,0,2,0
92,2026-06-24,15:30:19,15,6,1,1,5,17.127.240.40,1,1,0
47,2026-02-05,16:13:51,16,4,1,1,1,144.228.174.25,0,0,0
83,2025-09-21,14:24:08,14,3,1,2,5,85.154.134.40,2,1,0
11,2026-02-12,10:14:09,10,4,1,1,4,19.31.186.125,1,2,0
37,2026-03-22,10:56:45,10,3,1,0,1,150.121.149.140,1,2,0
28,2026-02-21,23:05:53,23,2,0,6,7,214.188.209.130,2,1,1
50,2025-11-16,08:25:37,8,3,1,1,2,154.241.165.66,2,2,0
32,2026-05-28,09:32:50,9,4,0,0,5,136.43.174.234,1,0,0
30,2026-06-25,13:54:02,13,4,1,2,4,130.36.103.174,0,2,0
95,2025-12-31,10:41:02,10,6,1,0,2,18.171.210.115,2,0,0
16,2026-02-24,15:55:53,15,5,1,2,5,195.207.131.223,2,2,0
55,2026-02-14,02:36:34,2,2,0,3,8,179.16.170.211,0,2,1
14,2026-07-10,08:41:16,8,0,1,1,4,151.120.35.193,0,1,0
18,2025-11-22,11:53:57,11,2,1,1,1,215.38.237.100,2,1,0
19,2026-06-20,03:27:52,3,2,0,4,15,57.234.110.17,1,2,1
94,2025-08-28,20:13:49,20,4,1,1,3,222.123.15.102,0,2,0
19,2026-07-15,18:13:52,18,6,1,1,5,168.208.19.47,0,0,0
86,2026-03-15,08:49:05,8,3,1,1,3,190.122.110.87,2,1,0
35,2026-02-13,20:51:20,20,0,1,0,2,223.22.230.144,2,1,0
28,2026-06-14,08:49:44,8,3,1,1,2,154.64.42.149,0,1,0
97,2026-01-20,17:58:02,17,5,1,2,4,145.239.248.166,2,1,0
72,2025-10-05,16:32:54,16,3,1,1,2,183.2.171.158,2,0,0
23,2025-08-02,14:17:10,14,2,1,0,2,132.148.70.74,2,2,0
55,2026-06-12,11:27:20,11,0,1,1,5,206.64.231.247,1,2,0
7,2026-01-28,14:19:37,14,6,1,2,1,229.176.35.250,1,2,0
15,2025-11-03,15:43:25,15,1,1,1,3,103.248.228.251,1,0,0
31,2025-10-25,10:33:06,10,2,1,2,3,40.18.93.163,1,0,0
83,2025-10-27,19:10:30,19,1,1,1,3,235.253.213.150,0,1,0
39,2026-05-28,08:52:51,8,4,1,0,1,17.121.95.88,2,0,0
37,2026-05-16,00:06:27,0,2,1,7,15,221.93.172.40,2,1,1
22,2025-12-27,20:00:54,20,2,1,0,1,191.203.212.76,1,0,0
98,2025-09-23,15:34:11,15,5,1,1,3,241.193.188.173,0,0,0
75,2026-06-23,13:09:13,13,5,1,1,3,201.109.61.100,0,0,0
25,2026-05-27,16:43:12,16,6,1,0,3,187.157.130.136,0,2,0
31,2025-10-08,10:52:20,10,6,1,2,1,124.32.6.58,2,0,0
89,2026-04-10,09:41:42,9,0,1,0,4,170.246.203.186,2,0,0
68,2026-04-07,00:49:57,0,5,1,8,15,11.186.7.202,1,2,1
18,2025-09-29,14:49:41,14,1,1,0,4,6.65.227.109,0,2,0
29,2026-02-06,14:28:08,14,0,1,1,3,173.44.241.248,2,0,0
65,2026-03-26,11:59:07,11,4,0,0,2,42.102.210.24,0,1,0
45,2026-03-27,12:21:34,12,0,1,1,3,236.153.42.205,0,2,0
51,2025-12-02,08:21:49,8,5,1,1,4,125.203.104.146,1,2,0
16,2026-01-01,11:33:08,11,4,1,1,1,185.68.140.183,2,0,0
20,2025-12-10,19:08:56,19,6,1,2,2,47.151.6.3,1,1,0
44,2025-08-26,14:42:12,14,5,1,1,3,107.26.5.183,2,2,0
17,2026-01-22,20:11:01,20,4,1,0,3,75.249.183.33,0,2,0
40,2025-10-17,01:54:33,1,0,0,3,19,176.117.246.132,1,2,1
24,2025-09-09,17:37:42,17,5,1,2,4,77.168.117.23,2,0,0
53,2025-08-20,12:30:48,12,6,1,1,4,239.185.112.143,1,0,0
81,2026-01-27,02:11:37,2,5,0,4,9,70.177.20.81,2,1,1
92,2026-07-13,13:01:10,13,1,1,1,2,74.73.113.53,2,2,0
55,2025-10-16,16:49:00,16,4,1,1,1,164.4.51.223,2,1,0
51,2025-09-08,14:38:28,14,1,1,2,3,199.2.163.126,2,0,0
8,2025-11-07,08:32:23,8,0,1,0,1,61.196.237.2,2,2,0
46,2025-09-02,22:00:56,22,5,0,3,13,52.208.134.112,0,0,1
94,2026-06-22,14:07:59,14,1,0,1,1,185.203.226.77,1,2,0
61,2026-06-07,15:56:55,15,3,1,1,1,86.127.83.206,0,1,0
81,2026-04-21,17:13:05,17,5,1,0,4,212.111.14.102,2,2,0
42,2025-10-15,18:02:30,18,6,1,1,2,234.122.116.30,2,2,0
28,2025-08-24,10:45:56,10,3,1,1,5,141.156.184.4,1,1,0
43,2025-12-15,12:10:36,12,1,1,0,1,27.40.37.63,0,2,0
79,2026-02-19,17:27:13,17,4,0,1,3,74.246.171.155,2,0,0
49,2026-05-05,15:08:25,15,5,1,0,1,178.44.18.218,1,1,0
43,2025-08-16,09:58:11,9,2,0,0,1,58.135.181.226,1,1,0
86,2025-11-23,18:26:39,18,3,1,1,5,54.195.232.86,1,0,0
92,2026-02-05,18:57:37,18,4,1,2,3,129.138.131.232,1,0,0
97,2025-11-05,09:14:04,9,6,1,2,4,93.252.125.205,1,2,0
21,2025-11-04,14:23:09,14,5,1,1,5,15.175.140.3,1,0,0
3,2026-01-30,12:56:51,12,0,1,2,2,208.250.247.211,2,1,0
30,2025-10-22,18:08:23,18,6,1,2,1,79.229.238.248,1,0,0
90,2026-04-28,02:44:13,2,5,1,5,16,34.112.92.81,1,1,1
98,2026-06-12,12:57:56,12,0,1,2,5,190.33.237.211,0,2,0
67,2025-09-27,15:34:35,15,2,1,2,5,59.156.32.28,2,2,0
2,2025-08-13,16:07:08,16,6,1,2,5,114.83.234.215,1,2,0
77,2026-05-17,11:55:10,11,3,1,1,2,231.222.76.127,2,2,0
25,2025-12-13,17:49:48,17,2,1,0,1,181.202.220.248,1,2,0
52,2026-04-19,08:58:24,8,3,1,0,3,254.62.58.227,0,1,0
61,2026-04-10,19:00:19,19,0,1,0,3,236.157.133.216,1,0,0
34,2025-12-14,11:55:43,11,3,1,0,3,122.116.40.113,1,0,0
6,2025-12-10,14:29:25,14,6,1,2,5,207.242.211.159,0,2,0
69,2026-01-12,19:07:35,19,1,1,2,2,85.12.141.107,2,1,0
41,2026-02-12,14:06:23,14,4,1,1,2,155.193.88.30,1,2,0
44,2025-10-30,03:57:50,3,4,0,5,8,204.16.58.96,2,2,1
6,2026-06-02,14:21:22,14,5,1,1,5,205.9.175.63,0,2,0
72,2026-01-04,17:40:26,17,3,1,1,2,237.237.207.149,1,0,0
79,2026-01-20,12:50:12,12,5,1,0,2,198.225.122.186,2,0,0
14,2025-11-17,03:04:54,3,1,0,6,10,133.204.191.63,2,1,1
35,2025-12-13,20:01:05,20,2,1,0,1,243.199.157.53,2,1,0
32,2025-12-23,09:53:47,9,5,1,0,3,228.201.218.26,2,1,0
60,2026-02-23,18:00:45,18,1,1,2,4,44.146.231.105,1,0,0
54,2025-11-13,14:36:40,14,4,1,1,2,202.191.139.87,0,0,0
30,2025-10-26,23:28:22,23,3,0,4,12,106.255.86.11,2,1,1
61,2026-02-23,11:08:18,11,1,1,0,3,182.146.33.161,2,0,0
46,2025-10-24,13:34:55,13,0,1,0,2,133.209.62.69,2,0,0
68,2026-01-06,15:20:38,15,5,1,0,5,23.187.141.245,2,0,0
72,2026-03-07,16:51:25,16,2,1,0,1,242.90.246.234,2,0,0
3,2026-03-17,12:18:48,12,5,0,0,3,19.84.123.152,2,1,0
28,2026-07-02,13:08:12,13,4,1,2,4,92.170.135.213,2,2,0
69,2026-03-18,13:23:37,13,6,1,2,5,72.146.97.100,2,0,0
52,2025-12-18,09:08:46,9,4,1,0,3,140.37.44.113,0,1,0
43,2026-05-09,14:46:53,14,2,1,2,1,25.201.114.102,1,1,0
13,2026-03-06,14:39:30,14,0,1,1,3,97.149.214.116,1,0,0
57,2025-10-10,15:32:25,15,0,1,2,5,56.145.102.84,2,0,0
44,2025-12-30,16:22:28,16,5,1,0,1,187.38.70.5,2,0,0
22,2026-07-03,11:48:36,11,0,1,2,2,39.23.254.108,1,1,0
65,2026-07-24,10:08:22,10,0,1,2,4,140.8.182.87,0,1,0
90,2025-12-19,14:31:57,14,0,1,1,4,122.104.126.66,1,0,0
66,2026-03-08,14:00:49,14,3,1,2,4,145.110.17.97,1,0,0
55,2026-01-12,14:54:27,14,1,1,0,4,78.176.90.31,0,0,0
41,2026-01-01,14:23:18,14,4,1,0,4,64.223.191.81,2,0,0
41,2026-05-06,12:29:22,12,6,1,1,4,235.46.129.202,2,2,0
33,2026-03-14,16:35:10,16,2,1,1,2,54.240.184.55,0,1,0
91,2026-04-22,15:20:47,15,6,1,1,1,219.95.238.160,0,0,0
53,2025-09-09,09:56:59,9,5,1,2,3,51.20.57.96,1,2,0
63,2026-03-04,08:17:58,8,6,1,1,5,96.113.209.206,0,0,0
94,2025-09-21,17:04:41,17,3,1,1,3,166.47.92.222,1,1,0
22,2025-10-20,15:21:10,15,1,1,1,3,25.41.22.113,2,1,0
95,2026-02-13,00:43:08,0,0,0,10,12,140.14.108.6,2,2,1
64,2026-04-26,20:38:57,20,3,1,1,3,231.31.217.136,1,2,0
90,2025-08-04,11:28:54,11,1,1,0,2,147.246.181.174,1,2,0
7,2026-07-08,19:09:58,19,6,1,2,3,52.78.151.144,0,0,0
15,2026-01-30,15:11:38,15,0,1,1,2,160.214.194.148,1,1,0
51,2025-11-08,09:34:57,9,2,1,2,2,136.20.137.92,0,0,0
18,2026-07-13,20:32:32,20,1,1,2,5,161.82.80.114,1,0,0
9,2025-09-06,19:35:16,19,2,1,0,2,6.88.66.21,2,1,0
16,2026-03-07,16:19:21,16,2,1,1,5,130.138.175.206,2,0,0
38,2026-02-01,08:30:27,8,3,1,1,1,103.92.201.27,1,0,0
9,2026-05-11,19:59:00,19,1,1,1,5,141.36.94.128,1,2,0
85,2026-07-06,20:56:10,20,1,0,0,4,226.193.91.98,2,1,0
51,2025-08-18,12:37:19,12,1,1,2,1,181.247.65.60,2,1,0
1,2026-01-03,12:12:35,12,2,1,2,2,164.81.167.102,0,1,0
28,2025-08-10,15:09:02,15,3,1,0,4,144.229.146.194,1,0,0
55,2026-07-12,14:30:07,14,3,1,0,3,124.250.122.195,0,0,0
58,2025-10-23,17:59:46,17,4,1,2,5,12.65.159.83,1,2,0
73,2026-03-06,02:44:32,2,0,0,5,10,170.233.207.183,0,0,1
82,2025-12-04,11:00:43,11,4,1,1,4,93.40.34.119,1,2,0
69,2025-11-02,10:31:03,10,3,1,1,2,103.245.46.118,2,0,0
28,2025-09-10,10:48:54,10,6,1,0,4,93.60.56.144,2,2,0
33,2026-01-27,11:14:00,11,5,1,0,2,145.184.60.143,0,1,0
7,2026-06-25,13:33:49,13,4,0,2,2,205.106.9.239,2,1,0
33,2025-10-14,22:31:41,22,5,0,9,8,166.181.224.45,0,1,1
47,2026-06-28,08:48:52,8,3,1,2,3,219.167.143.179,2,1,0
9,2026-05-06,18:30:45,18,6,1,1,1,67.30.55.119,0,0,0
86,2026-02-09,08:26:02,8,1,1,0,5,106.240.39.244,0,2,0
18,2026-05-09,14:04:29,14,2,1,2,5,53.125.68.83,2,1,0
43,2026-07-22,16:41:45,16,6,1,2,2,5.7.195.187,1,1,0
14,2025-12-07,17:21:13,17,3,1,0,3,207.253.235.36,1,2,0
7,2026-01-16,17:09:41,17,0,1,1,3,204.111.93.117,1,2,0
19,2025-12-30,12:46:36,12,5,1,2,2,135.184.132.119,0,2,0
33,2026-01-04,08:06:24,8,3,1,2,5,66.51.54.5,2,2,0
19,2025-08-24,09:09:31,9,3,1,0,3,25.112.254.50,0,2,0
50,2025-08-03,02:23:52,2,3,1,10,20,186.188.39.193,1,2,1
75,2026-07-15,15:49:07,15,6,1,0,5,69.130.213.46,1,1,0
16,2025-08-31,16:38:09,16,3,1,1,2,1.23.220.2,0,1,0
49,2025-08-20,11:51:42,11,6,1,2,5,151.117.133.2,1,0,0
61,2025-12-17,03:05:03,3,6,0,3,6,209.122.211.221,2,1,1
80,2026-03-27,08:08:17,8,0,1,2,4,23.52.64.243,0,0,0
23,2026-05-07,16:00:40,16,4,1,0,2,156.231.171.180,1,0,0
7,2026-05-23,02:59:58,2,2,0,10,8,71.249.232.166,2,2,1
71,2025-12-28,00:44:12,0,3,0,5,11,3.88.167.245,2,2,1
15,2025-11-07,18:25:19,18,0,1,0,2,56.77.179.147,2,0,0
61,2026-03-07,12:31:58,12,2,1,0,4,53.70.67.140,2,2,0
59,2026-05-13,14:14:14,14,6,1,0,3,152.214.120.225,2,1,0
40,2025-09-12,15:00:41,15,0,1,0,2,78.221.184.67,0,1,0
40,2025-08-17,10:04:42,10,3,1,1,4,78.13.148.4,0,1,0
8,2026-01-15,08:24:59,8,4,1,0,5,159.99.190.114,0,2,0
96,2026-07-03,22:12:13,22,0,0,4,12,160.252.76.211,2,2,1
95,2025-08-10,17:19:02,17,3,1,1,4,20.210.163.235,0,2,0
9,2026-04-04,18:28:23,18,2,1,2,4,69.223.3.76,1,1,0
48,2026-02-23,15:49:58,15,1,1,2,5,25.140.21.200,2,0,0
79,2025-10-07,11:27:53,11,5,1,2,2,106.137.112.149,1,2,0
89,2025-11-29,19:35:34,19,2,1,2,5,196.54.78.197,1,0,0
31,2026-05-20,10:42:46,10,6,1,0,2,37.72.14.158,0,1,0
32,2025-12-08,09:43:18,9,1,1,2,3,174.77.251.84,1,1,0
39,2025-11-20,14:44:29,14,4,1,1,1,186.174.168.2,1,1,0
9,2026-03-10,14:12:10,14,5,1,2,3,130.101.139.229,2,2,0
97,2026-07-10,18:08:42,18,0,1,1,2,107.81.76.199,2,2,0
2,2025-08-20,17:48:13,17,6,0,2,4,49.56.88.53,0,0,0
52,2025-12-07,13:35:49,13,3,1,1,3,186.100.200.188,0,1,0
7,2026-05-26,13:16:09,13,5,1,1,4,63.228.216.38,2,1,0
83,2026-04-03,08:25:20,8,0,1,1,3,90.209.51.245,2,0,0
65,2026-05-23,20:58:32,20,2,1,1,3,244.166.153.41,2,0,0
92,2026-05-10,09:53:42,9,3,1,1,2,118.55.144.111,1,2,0
56,2025-08-27,00:51:16,0,6,0,8,8,136.233.6.117,0,2,1
79,2026-03-02,19:31:12,19,1,1,0,3,98.185.42.190,1,0,0
96,2025-09-05,18:12:20,18,0,1,0,3,222.173.52.199,0,1,0
76,2025-09-17,13:50:37,13,6,1,0,3,148.107.217.12,1,0,0
15,2026-05-28,14:50:05,14,4,1,0,4,197.159.241.171,2,2,0
38,2026-06-09,08:15:23,8,5,1,1,1,61.29.218.186,2,0,0
4,2026-01-16,20:15:42,20,0,1,1,3,236.224.144.59,1,2,0
97,2026-04-22,12:59:38,12,6,1,2,1,117.66.60.251,2,0,0
48,2026-03-30,15:28:00,15,1,1,0,3,87.8.146.37,0,0,0
86,2026-04-11,08:15:59,8,2,1,2,2,102.213.8.81,2,1,0
80,2026-05-13,20:31:20,20,6,1,0,4,74.54.165.164,0,0,0
77,2025-10-06,09:19:28,9,1,1,2,4,65.216.158.185,1,1,0
49,2026-04-03,15:38:50,15,0,1,2,1,53.84.120.76,0,2,0
92,2026-06-03,08:24:10,8,6,1,0,2,218.143.53.196,1,1,0
32,2025-11-15,18:04:37,18,2,1,0,5,183.122.133.209,2,2,0
46,2026-07-22,13:37:44,13,6,1,1,5,117.75.86.228,1,2,0
40,2025-09-22,14:01:32,14,1,1,1,4,210.150.120.186,2,1,0
44,2026-04-13,16:43:32,16,1,1,2,1,84.198.172.32,2,1,0
28,2025-12-24,01:54:10,1,6,1,5,19,34.22.22.80,2,0,1
97,2025-08-15,13:44:45,13,0,1,0,3,115.201.131.15,1,1,0
84,2025-08-13,12:52:11,12,6,1,2,3,175.114.192.82,0,1,0
96,2026-06-14,08:23:45,8,3,1,0,4,176.94.171.221,1,2,0
53,2025-08-14,14:30:14,14,4,1,1,3,244.228.143.41,1,0,0
48,2026-05-10,08:19:36,8,3,1,2,3,142.153.185.162,2,2,0
75,2026-03-18,18:16:25,18,6,1,0,4,216.188.204.228,1,0,0
54,2026-05-24,13:50:20,13,3,1,2,2,217.53.230.103,2,0,0
47,2026-05-25,15:15:42,15,1,1,1,2,102.91.83.76,0,2,0
86,2026-03-07,14:42:26,14,2,1,2,2,154.51.152.211,0,1,0
43,2026-02-11,14:05:34,14,6,1,0,4,25.251.214.224,2,0,0
64,2026-07-01,16:30:56,16,6,1,2,3,206.23.28.255,0,1,0
64,2025-08-25,13:15:18,13,1,1,2,4,18.80.11.91,1,1,0
64,2026-04-25,20:49:07,20,2,1,1,4,150.222.109.47,1,2,0
60,2026-03-07,18:38:36,18,2,1,1,1,213.12.12.60,1,1,0
56,2026-07-02,01:56:25,1,4,0,8,20,199.165.114.149,2,2,1
86,2025-10-12,16:35:33,16,3,1,0,2,33.189.133.223,0,1,0
82,2026-06-06,13:04:25,13,2,1,1,2,196.87.155.145,1,1,0
98,2026-07-25,20:56:19,20,2,1,0,2,168.10.119.32,1,0,0
80,2026-03-05,12:50:33,12,4,1,0,4,230.82.146.181,0,1,0
49,2026-01-03,12:35:17,12,2,1,0,4,116.144.225.205,2,0,0
63,2025-11-07,14:48:40,14,0,1,0,1,112.199.242.182,1,2,0
36,2026-01-16,14:51:42,14,0,1,0,2,45.21.182.81,1,0,0
50,2025-09-01,00:31:28,0,1,0,6,13,251.98.233.44,0,1,1
88,2026-01-18,18:49:12,18,3,1,1,5,17.34.206.28,1,1,0
7,2025-09-22,17:18:27,17,1,1,2,3,113.108.188.151,1,2,0
78,2025-12-18,03:45:45,3,4,0,3,18,196.178.168.139,0,1,1
75,2025-09-23,15:27:33,15,5,1,2,5,54.131.62.63,2,1,0
64,2025-11-27,23:33:06,23,4,0,3,19,202.139.76.91,2,2,1
50,2025-08-15,17:05:41,17,0,1,0,5,144.151.102.117,1,2,0
66,2026-02-23,16:49:52,16,1,1,2,1,132.66.233.14,0,0,0
90,2025-08-13,17:45:29,17,6,1,1,4,189.141.15.253,1,2,0
56,2025-10-06,17:48:32,17,1,0,1,5,5.193.147.231,2,2,0
1,2026-03-30,12:36:15,12,1,1,0,3,120.113.217.60,2,0,0
15,2026-06-27,11:44:30,11,2,1,2,1,105.184.60.99,1,2,0
95,2025-10-09,09:41:29,9,4,1,2,4,152.155.236.130,0,1,0
52,2025-12-17,12:10:32,12,6,1,1,5,18.7.150.72,2,2,0
57,2025-11-19,14:53:20,14,6,1,1,1,6.223.155.69,2,1,0
51,2026-03-20,00:52:45,0,0,0,8,7,212.232.210.243,1,1,1
7,2025-08-01,09:40:42,9,0,1,0,2,117.92.229.69,0,1,0
59,2026-06-11,11:10:50,11,4,1,2,4,178.175.140.156,1,2,0
87,2025-08-21,20:56:27,20,4,1,2,1,143.183.211.13,1,2,0
1,2026-01-22,18:46:10,18,4,1,0,3,233.104.243.38,0,0,0
18,2026-05-27,16:38:51,16,6,1,2,1,120.6.11.40,0,2,0
99,2026-05-07,20:15:55,20,4,1,0,5,77.188.250.28,2,1,0
1,2025-12-25,16:58:49,16,4,1,2,3,42.248.217.21,2,0,0
20,2025-12-21,09:25:35,9,3,1,1,5,6.202.68.2,2,2,0
76,2025-12-08,11:30:35,11,1,1,1,5,121.127.250.123,2,1,0
88,2026-05-02,02:34:36,2,2,1,5,18,29.110.199.15,1,2,1
54,2025-11-14,11:19:30,11,0,1,0,5,146.171.33.13,2,1,0
70,2026-03-07,11:41:05,11,2,1,0,4,100.91.116.47,1,1,0
1,2025-09-17,23:29:03,23,6,0,4,20,33.216.117.137,0,0,1
62,2025-08-16,10:49:20,10,2,1,2,5,7.214.152.111,2,0,0
40,2025-09-27,15:24:17,15,2,1,2,3,64.4.153.145,0,2,0
93,2025-11-11,10:47:07,10,5,1,2,2,55.24.170.158,1,1,0
42,2025-10-31,00:25:55,0,0,0,8,13,31.69.19.60,0,0,1
68,2026-07-05,19:35:24,19,3,1,0,3,71.158.189.56,0,1,0
0,2026-07-19,08:58:24,8,3,0,1,4,38.61.77.62,1,0,0
6,2026-01-20,19:03:07,19,5,1,2,3,164.144.93.230,2,1,0
16,2026-03-27,13:03:42,13,0,1,2,1,103.221.11.93,2,1,0
2,2026-03-02,19:29:18,19,1,1,2,3,200.141.26.39,2,0,0
99,2026-07-08,11:15:33,11,6,1,2,2,166.207.151.136,2,0,0
92,2025-10-17,10:46:22,10,0,1,2,2,232.138.95.130,0,0,0
44,2026-03-06,20:04:24,20,0,0,2,5,7.212.45.86,1,1,0
71,2026-02-12,16:15:45,16,4,1,1,5,105.33.50.106,0,1,0
47,2025-09-03,01:35:38,1,6,0,7,17,74.198.212.186,1,1,1
25,2026-03-04,10:07:27,10,6,1,2,5,141.184.64.231,1,2,0
0,2026-03-11,04:46:51,4,6,0,9,13,43.97.37.101,2,1,1
8,2025-08-30,04:00:24,4,2,1,7,14,34.66.90.102,2,1,1
80,2025-10-04,12:37:10,12,2,1,2,3,195.102.191.48,0,2,0
59,2025-12-19,16:51:29,16,0,1,1,4,114.58.40.194,0,0,0
51,2026-02-18,15:15:34,15,6,1,0,2,234.16.82.143,0,0,0
82,2025-11-21,19:44:59,19,0,1,0,1,44.106.38.3,2,0,0
12,2026-04-05,15:35:31,15,3,1,0,1,58.250.182.112,0,1,0
81,2025-07-27,18:11:23,18,3,1,0,5,18.166.20.54,2,1,0
1,2026-01-26,11:59:53,11,1,1,0,1,234.185.159.243,1,0,0
11,2025-11-08,22:11:54,22,2,1,5,12,163.67.63.110,2,0,1
71,2025-08-09,19:07:05,19,2,1,0,5,247.112.78.62,0,1,0
42,2026-07-17,16:19:33,16,0,1,1,5,55.173.76.23,2,1,0
10,2026-05-06,20:05:10,20,6,1,1,3,11.92.169.222,2,1,0
41,2025-11-24,13:28:14,13,1,1,2,3,175.253.83.127,0,2,0
43,2026-07-07,17:55:57,17,5,1,2,1,78.33.177.207,2,2,0
93,2025-09-13,04:58:30,4,2,0,3,18,127.230.28.74,0,2,1
26,2026-04-14,16:20:26,16,5,1,0,4,29.38.223.243,0,1,0
48,2026-01-04,17:37:57,17,3,1,1,3,124.180.205.245,0,2,0
17,2026-03-28,18:55:14,18,2,1,1,2,32.86.183.162,0,2,0
