Username,Login_Hour,Day_Of_Week,Login_Status,Failed_Attempts,Login_Frequency,IP_Address,Device_Type,Browser,Label,Month,Day,Is_Weekend,Time_Period,High_Failed_Attempts
19,18,6,1,1,5,168.208.19.47,0,0,0,7,15,0,1,0
86,8,3,1,1,3,190.122.110.87,2,1,0,3,15,1,2,0
35,20,0,1,0,2,223.22.230.144,2,1,0,2,13,0,1,0
28,8,3,1,1,2,154.64.42.149,0,1,0,6,14,1,2,0
97,17,5,1,2,4,145.239.248.166,2,1,0,1,20,0,1,0
72,16,3,1,1,2,183.2.171.158,2,0,0,10,5,1,0,0
23,14,2,1,0,2,132.148.70.74,2,2,0,8,2,1,0,0
55,11,0,1,1,5,206.64.231.247,1,2,0,6,12,0,2,0
7,14,6,1,2,1,229.176.35.250,1,2,0,1,28,0,0,0
15,15,1,1,1,3,103.248.228.251,1,0,0,11,3,0,0,0
31,10,2,1,2,3,40.18.93.163,1,0,0,10,25,1,2,0
83,19,1,1,1,3,235.253.213.150,0,1,0,10,27,0,1,0
39,8,4,1,0,1,17.121.95.88,2,0,0,5,28,0,2,0
37,0,2,1,7,15,221.93.172.40,2,1,1,5,16,1,3,1
22,20,2,1,0,1,191.203.212.76,1,0,0,12,27,1,1,0
98,15,5,1,1,3,241.193.188.173,0,0,0,9,23,0,0,0
75,13,5,1,1,3,201.109.61.100,0,0,0,6,23,0,0,0
25,16,6,1,0,3,187.157.130.136,0,2,0,5,27,0,0,0
31,10,6,1,2,1,124.32.6.58,2,0,0,10,8,0,2,0
89,9,0,1,0,4,170.246.203.186,2,0,0,4,10,0,2,0
68,0,5,1,8,15,11.186.7.202,1,2,1,4,7,0,3,1
18,14,1,1,0,4,6.65.227.109,0,2,0,9,29,0,0,0
29,14,0,1,1,3,173.44.241.248,2,0,0,2,6,0,0,0
65,11,4,0,0,2,42.102.210.24,0,1,0,3,26,0,2,0
45,12,0,1,1,3,236.153.42.205,0,2,0,3,27,0,0,0
51,8,5,1,1,4,125.203.104.146,1,2,0,12,2,0,2,0
16,11,4,1,1,1,185.68.140.183,2,0,0,1,1,0,2,0
20,19,6,1,2,2,47.151.6.3,1,1,0,12,10,0,1,0
44,14,5,1,1,3,107.26.5.183,2,2,0,8,26,0,0,0
17,20,4,1,0,3,75.249.183.33,0,2,0,1,22,0,1,0
40,1,0,0,3,19,176.117.246.132,1,2,1,10,17,0,3,1
24,17,5,1,2,4,77.168.117.23,2,0,0,9,9,0,1,0
53,12,6,1,1,4,239.185.112.143,1,0,0,8,20,0,0,0
81,2,5,0,4,9,70.177.20.81,2,1,1,1,27,0,3,1
92,13,1,1,1,2,74.73.113.53,2,2,0,7,13,0,0,0
55,16,4,1,1,1,164.4.51.223,2,1,0,10,16,0,0,0
51,14,1,1,2,3,199.2.163.126,2,0,0,9,8,0,0,0
8,8,0,1,0,1,61.196.237.2,2,2,0,11,7,0,2,0
46,22,5,0,3,13,52.208.134.112,0,0,1,9,2,0,3,1
94,14,1,0,1,1,185.203.226.77,1,2,0,6,22,0,0,0
61,15,3,1,1,1,86.127.83.206,0,1,0,6,7,1,0,0
81,17,5,1,0,4,212.111.14.102,2,2,0,4,21,0,1,0
42,18,6,1,1,2,234.122.116.30,2,2,0,10,15,0,1,0
28,10,3,1,1,5,141.156.184.4,1,1,0,8,24,1,2,0
43,12,1,1,0,1,27.40.37.63,0,2,0,12,15,0,0,0
79,17,4,0,1,3,74.246.171.155,2,0,0,2,19,0,1,0
49,15,5,1,0,1,178.44.18.218,1,1,0,5,5,0,0,0
43,9,2,0,0,1,58.135.181.226,1,1,0,8,16,1,2,0
86,18,3,1,1,5,54.195.232.86,1,0,0,11,23,1,1,0
92,18,4,1,2,3,129.138.131.232,1,0,0,2,5,0,1,0
97,9,6,1,2,4,93.252.125.205,1,2,0,11,5,0,2,0
21,14,5,1,1,5,15.175.140.3,1,0,0,11,4,0,0,0
3,12,0,1,2,2,208.250.247.211,2,1,0,1,30,0,0,0
30,18,6,1,2,1,79.229.238.248,1,0,0,10,22,0,1,0
90,2,5,1,5,16,34.112.92.81,1,1,1,4,28,0,3,1
98,12,0,1,2,5,190.33.237.211,0,2,0,6,12,0,0,0
67,15,2,1,2,5,59.156.32.28,2,2,0,9,27,1,0,0
2,16,6,1,2,5,114.83.234.215,1,2,0,8,13,0,0,0
77,11,3,1,1,2,231.222.76.127,2,2,0,5,17,1,2,0
25,17,2,1,0,1,181.202.220.248,1,2,0,12,13,1,1,0
52,8,3,1,0,3,254.62.58.227,0,1,0,4,19,1,2,0
61,19,0,1,0,3,236.157.133.216,1,0,0,4,10,0,1,0
34,11,3,1,0,3,122.116.40.113,1,0,0,12,14,1,2,0
6,14,6,1,2,5,207.242.211.159,0,2,0,12,10,0,0,0
69,19,1,1,2,2,85.12.141.107,2,1,0,1,12,0,1,0
41,14,4,1,1,2,155.193.88.30,1,2,0,2,12,0,0,0
44,3,4,0,5,8,204.16.58.96,2,2,1,10,30,0,3,1
6,14,5,1,1,5,205.9.175.63,0,2,0,6,2,0,0,0
72,17,3,1,1,2,237.237.207.149,1,0,0,1,4,1,1,0
79,12,5,1,0,2,198.225.122.186,2,0,0,1,20,0,0,0
14,3,1,0,6,10,133.204.191.63,2,1,1,11,17,0,3,1
35,20,2,1,0,1,243.199.157.53,2,1,0,12,13,1,1,0
32,9,5,1,0,3,228.201.218.26,2,1,0,12,23,0,2,0
60,18,1,1,2,4,44.146.231.105,1,0,0,2,23,0,1,0
54,14,4,1,1,2,202.191.139.87,0,0,0,11,13,0,0,0
30,23,3,0,4,12,106.255.86.11,2,1,1,10,26,1,3,1
61,11,1,1,0,3,182.146.33.161,2,0,0,2,23,0,2,0
46,13,0,1,0,2,133.209.62.69,2,0,0,10,24,0,0,0
68,15,5,1,0,5,23.187.141.245,2,0,0,1,6,0,0,0
72,16,2,1,0,1,242.90.246.234,2,0,0,3,7,1,0,0
3,12,5,0,0,3,19.84.123.152,2,1,0,3,17,0,0,0
28,13,4,1,2,4,92.170.135.213,2,2,0,7,2,0,0,0
69,13,6,1,2,5,72.146.97.100,2,0,0,3,18,0,0,0
52,9,4,1,0,3,140.37.44.113,0,1,0,12,18,0,2,0
43,14,2,1,2,1,25.201.114.102,1,1,0,5,9,1,0,0
13,14,0,1,1,3,97.149.214.116,1,0,0,3,6,0,0,0
57,15,0,1,2,5,56.145.102.84,2,0,0,10,10,0,0,0
44,16,5,1,0,1,187.38.70.5,2,0,0,12,30,0,0,0
22,11,0,1,2,2,39.23.254.108,1,1,0,7,3,0,2,0
65,10,0,1,2,4,140.8.182.87,0,1,0,7,24,0,2,0
90,14,0,1,1,4,122.104.126.66,1,0,0,12,19,0,0,0
66,14,3,1,2,4,145.110.17.97,1,0,0,3,8,1,0,0
55,14,1,1,0,4,78.176.90.31,0,0,0,1,12,0,0,0
41,14,4,1,0,4,64.223.191.81,2,0,0,1,1,0,0,0
41,12,6,1,1,4,235.46.129.202,2,2,0,5,6,0,0,0
33,16,2,1,1,2,54.240.184.55,0,1,0,3,14,1,0,0
91,15,6,1,1,1,219.95.238.160,0,0,0,4,22,0,0,0
53,9,5,1,2,3,51.20.57.96,1,2,0,9,9,0,2,0
63,8,6,1,1,5,96.113.209.206,0,0,0,3,4,0,2,0
94,17,3,1,1,3,166.47.92.222,1,1,0,9,21,1,1,0
22,15,1,1,1,3,25.41.22.113,2,1,0,10,20,0,0,0
95,0,0,0,10,12,140.14.108.6,2,2,1,2,13,0,3,1
64,20,3,1,1,3,231.31.217.136,1,2,0,4,26,1,1,0
90,11,1,1,0,2,147.246.181.174,1,2,0,8,4,0,2,0
7,19,6,1,2,3,52.78.151.144,0,0,0,7,8,0,1,0
15,15,0,1,1,2,160.214.194.148,1,1,0,1,30,0,0,0
51,9,2,1,2,2,136.20.137.92,0,0,0,11,8,1,2,0
18,20,1,1,2,5,161.82.80.114,1,0,0,7,13,0,1,0
9,19,2,1,0,2,6.88.66.21,2,1,0,9,6,1,1,0
16,16,2,1,1,5,130.138.175.206,2,0,0,3,7,1,0,0
38,8,3,1,1,1,103.92.201.27,1,0,0,2,1,1,2,0
9,19,1,1,1,5,141.36.94.128,1,2,0,5,11,0,1,0
85,20,1,0,0,4,226.193.91.98,2,1,0,7,6,0,1,0
51,12,1,1,2,1,181.247.65.60,2,1,0,8,18,0,0,0
1,12,2,1,2,2,164.81.167.102,0,1,0,1,3,1,0,0
28,15,3,1,0,4,144.229.146.194,1,0,0,8,10,1,0,0
55,14,3,1,0,3,124.250.122.195,0,0,0,7,12,1,0,0
58,17,4,1,2,5,12.65.159.83,1,2,0,10,23,0,1,0
73,2,0,0,5,10,170.233.207.183,0,0,1,3,6,0,3,1
82,11,4,1,1,4,93.40.34.119,1,2,0,12,4,0,2,0
69,10,3,1,1,2,103.245.46.118,2,0,0,11,2,1,2,0
28,10,6,1,0,4,93.60.56.144,2,2,0,9,10,0,2,0
33,11,5,1,0,2,145.184.60.143,0,1,0,1,27,0,2,0
7,13,4,0,2,2,205.106.9.239,2,1,0,6,25,0,0,0
33,22,5,0,9,8,166.181.224.45,0,1,1,10,14,0,3,1
47,8,3,1,2,3,219.167.143.179,2,1,0,6,28,1,2,0
9,18,6,1,1,1,67.30.55.119,0,0,0,5,6,0,1,0
86,8,1,1,0,5,106.240.39.244,0,2,0,2,9,0,2,0
18,14,2,1,2,5,53.125.68.83,2,1,0,5,9,1,0,0
43,16,6,1,2,2,5.7.195.187,1,1,0,7,22,0,0,0
14,17,3,1,0,3,207.253.235.36,1,2,0,12,7,1,1,0
7,17,0,1,1,3,204.111.93.117,1,2,0,1,16,0,1,0
19,12,5,1,2,2,135.184.132.119,0,2,0,12,30,0,0,0
33,8,3,1,2,5,66.51.54.5,2,2,0,1,4,1,2,0
19,9,3,1,0,3,25.112.254.50,0,2,0,8,24,1,2,0
50,2,3,1,10,20,186.188.39.193,1,2,1,8,3,1,3,1
75,15,6,1,0,5,69.130.213.46,1,1,0,7,15,0,0,0
16,16,3,1,1,2,1.23.220.2,0,1,0,8,31,1,0,0
49,11,6,1,2,5,151.117.133.2,1,0,0,8,20,0,2,0
61,3,6,0,3,6,209.122.211.221,2,1,1,12,17,0,3,1
80,8,0,1,2,4,23.52.64.243,0,0,0,3,27,0,2,0
23,16,4,1,0,2,156.231.171.180,1,0,0,5,7,0,0,0
7,2,2,0,10,8,71.249.232.166,2,2,1,5,23,1,3,1
71,0,3,0,5,11,3.88.167.245,2,2,1,12,28,1,3,1
15,18,0,1,0,2,56.77.179.147,2,0,0,11,7,0,1,0
61,12,2,1,0,4,53.70.67.140,2,2,0,3,7,1,0,0
59,14,6,1,0,3,152.214.120.225,2,1,0,5,13,0,0,0
40,15,0,1,0,2,78.221.184.67,0,1,0,9,12,0,0,0
40,10,3,1,1,4,78.13.148.4,0,1,0,8,17,1,2,0
8,8,4,1,0,5,159.99.190.114,0,2,0,1,15,0,2,0
96,22,0,0,4,12,160.252.76.211,2,2,1,7,3,0,3,1
95,17,3,1,1,4,20.210.163.235,0,2,0,8,10,1,1,0
9,18,2,1,2,4,69.223.3.76,1,1,0,4,4,1,1,0
48,15,1,1,2,5,25.140.21.200,2,0,0,2,23,0,0,0
79,11,5,1,2,2,106.137.112.149,1,2,0,10,7,0,2,0
89,19,2,1,2,5,196.54.78.197,1,0,0,11,29,1,1,0
31,10,6,1,0,2,37.72.14.158,0,1,0,5,20,0,2,0
32,9,1,1,2,3,174.77.251.84,1,1,0,12,8,0,2,0
39,14,4,1,1,1,186.174.168.2,1,1,0,11,20,0,0,0
9,14,5,1,2,3,130.101.139.229,2,2,0,3,10,0,0,0
97,18,0,1,1,2,107.81.76.199,2,2,0,7,10,0,1,0
2,17,6,0,2,4,49.56.88.53,0,0,0,8,20,0,1,0
52,13,3,1,1,3,186.100.200.188,0,1,0,12,7,1,0,0
7,13,5,1,1,4,63.228.216.38,2,1,0,5,26,0,0,0
83,8,0,1,1,3,90.209.51.245,2,0,0,4,3,0,2,0
65,20,2,1,1,3,244.166.153.41,2,0,0,5,23,1,1,0
92,9,3,1,1,2,118.55.144.111,1,2,0,5,10,1,2,0
56,0,6,0,8,8,136.233.6.117,0,2,1,8,27,0,3,1
79,19,1,1,0,3,98.185.42.190,1,0,0,3,2,0,1,0
96,18,0,1,0,3,222.173.52.199,0,1,0,9,5,0,1,0
76,13,6,1,0,3,148.107.217.12,1,0,0,9,17,0,0,0
15,14,4,1,0,4,197.159.241.171,2,2,0,5,28,0,0,0
38,8,5,1,1,1,61.29.218.186,2,0,0,6,9,0,2,0
4,20,0,1,1,3,236.224.144.59,1,2,0,1,16,0,1,0
97,12,6,1,2,1,117.66.60.251,2,0,0,4,22,0,0,0
48,15,1,1,0,3,87.8.146.37,0,0,0,3,30,0,0,0
86,8,2,1,2,2,102.213.8.81,2,1,0,4,11,1,2,0
80,20,6,1,0,4,74.54.165.164,0,0,0,5,13,0,1,0
77,9,1,1,2,4,65.216.158.185,1,1,0,10,6,0,2,0
49,15,0,1,2,1,53.84.120.76,0,2,0,4,3,0,0,0
92,8,6,1,0,2,218.143.53.196,1,1,0,6,3,0,2,0
32,18,2,1,0,5,183.122.133.209,2,2,0,11,15,1,1,0
46,13,6,1,1,5,117.75.86.228,1,2,0,7,22,0,0,0
40,14,1,1,1,4,210.150.120.186,2,1,0,9,22,0,0,0
44,16,1,1,2,1,84.198.172.32,2,1,0,4,13,0,0,0
28,1,6,1,5,19,34.22.22.80,2,0,1,12,24,0,3,1
97,13,0,1,0,3,115.201.131.15,1,1,0,8,15,0,0,0
84,12,6,1,2,3,175.114.192.82,0,1,0,8,13,0,0,0
96,8,3,1,0,4,176.94.171.221,1,2,0,6,14,1,2,0
53,14,4,1,1,3,244.228.143.41,1,0,0,8,14,0,0,0
48,8,3,1,2,3,142.153.185.162,2,2,0,5,10,1,2,0
75,18,6,1,0,4,216.188.204.228,1,0,0,3,18,0,1,0
54,13,3,1,2,2,217.53.230.103,2,0,0,5,24,1,0,0
47,15,1,1,1,2,102.91.83.76,0,2,0,5,25,0,0,0
86,14,2,1,2,2,154.51.152.211,0,1,0,3,7,1,0,0
43,14,6,1,0,4,25.251.214.224,2,0,0,2,11,0,0,0
64,16,6,1,2,3,206.23.28.255,0,1,0,7,1,0,0,0
64,13,1,1,2,4,18.80.11.91,1,1,0,8,25,0,0,0
64,20,2,1,1,4,150.222.109.47,1,2,0,4,25,1,1,0
60,18,2,1,1,1,213.12.12.60,1,1,0,3,7,1,1,0
56,1,4,0,8,20,199.165.114.149,2,2,1,7,2,0,3,1
86,16,3,1,0,2,33.189.133.223,0,1,0,10,12,1,0,0
82,13,2,1,1,2,196.87.155.145,1,1,0,6,6,1,0,0
98,20,2,1,0,2,168.10.119.32,1,0,0,7,25,1,1,0
80,12,4,1,0,4,230.82.146.181,0,1,0,3,5,0,0,0
49,12,2,1,0,4,116.144.225.205,2,0,0,1,3,1,0,0
63,14,0,1,0,1,112.199.242.182,1,2,0,11,7,0,0,0
36,14,0,1,0,2,45.21.182.81,1,0,0,1,16,0,0,0
50,0,1,0,6,13,251.98.233.44,0,1,1,9,1,0,3,1
88,18,3,1,1,5,17.34.206.28,1,1,0,1,18,1,1,0
7,17,1,1,2,3,113.108.188.151,1,2,0,9,22,0,1,0
78,3,4,0,3,18,196.178.168.139,0,1,1,12,18,0,3,1
75,15,5,1,2,5,54.131.62.63,2,1,0,9,23,0,0,0
64,23,4,0,3,19,202.139.76.91,2,2,1,11,27,0,3,1
50,17,0,1,0,5,144.151.102.117,1,2,0,8,15,0,1,0
66,16,1,1,2,1,132.66.233.14,0,0,0,2,23,0,0,0
90,17,6,1,1,4,189.141.15.253,1,2,0,8,13,0,1,0
56,17,1,0,1,5,5.193.147.231,2,2,0,10,6,0,1,0
1,12,1,1,0,3,120.113.217.60,2,0,0,3,30,0,0,0
15,11,2,1,2,1,105.184.60.99,1,2,0,6,27,1,2,0
95,9,4,1,2,4,152.155.236.130,0,1,0,10,9,0,2,0
52,12,6,1,1,5,18.7.150.72,2,2,0,12,17,0,0,0
57,14,6,1,1,1,6.223.155.69,2,1,0,11,19,0,0,0
51,0,0,0,8,7,212.232.210.243,1,1,1,3,20,0,3,1
7,9,0,1,0,2,117.92.229.69,0,1,0,8,1,0,2,0
59,11,4,1,2,4,178.175.140.156,1,2,0,6,11,0,2,0
87,20,4,1,2,1,143.183.211.13,1,2,0,8,21,0,1,0
1,18,4,1,0,3,233.104.243.38,0,0,0,1,22,0,1,0
18,16,6,1,2,1,120.6.11.40,0,2,0,5,27,0,0,0
99,20,4,1,0,5,77.188.250.28,2,1,0,5,7,0,1,0
1,16,4,1,2,3,42.248.217.21,2,0,0,12,25,0,0,0
20,9,3,1,1,5,6.202.68.2,2,2,0,12,21,1,2,0
76,11,1,1,1,5,121.127.250.123,2,1,0,12,8,0,2,0
88,2,2,1,5,18,29.110.199.15,1,2,1,5,2,1,3,1
54,11,0,1,0,5,146.171.33.13,2,1,0,11,14,0,2,0
70,11,2,1,0,4,100.91.116.47,1,1,0,3,7,1,2,0
1,23,6,0,4,20,33.216.117.137,0,0,1,9,17,0,3,1
62,10,2,1,2,5,7.214.152.111,2,0,0,8,16,1,2,0
40,15,2,1,2,3,64.4.153.145,0,2,0,9,27,1,0,0
93,10,5,1,2,2,55.24.170.158,1,1,0,11,11,0,2,0
42,0,0,0,8,13,31.69.19.60,0,0,1,10,31,0,3,1
68,19,3,1,0,3,71.158.189.56,0,1,0,7,5,1,1,0
0,8,3,0,1,4,38.61.77.62,1,0,0,7,19,1,2,0
6,19,5,1,2,3,164.144.93.230,2,1,0,1,20,0,1,0
16,13,0,1,2,1,103.221.11.93,2,1,0,3,27,0,0,0
2,19,1,1,2,3,200.141.26.39,2,0,0,3,2,0,1,0
99,11,6,1,2,2,166.207.151.136,2,0,0,7,8,0,2,0
92,10,0,1,2,2,232.138.95.130,0,0,0,10,17,0,2,0
44,20,0,0,2,5,7.212.45.86,1,1,0,3,6,0,1,0
71,16,4,1,1,5,105.33.50.106,0,1,0,2,12,0,0,0
47,1,6,0,7,17,74.198.212.186,1,1,1,9,3,0,3,1
25,10,6,1,2,5,141.184.64.231,1,2,0,3,4,0,2,0
0,4,6,0,9,13,43.97.37.101,2,1,1,3,11,0,3,1
8,4,2,1,7,14,34.66.90.102,2,1,1,8,30,1,3,1
80,12,2,1,2,3,195.102.191.48,0,2,0,10,4,1,0,0
59,16,0,1,1,4,114.58.40.194,0,0,0,12,19,0,0,0
51,15,6,1,0,2,234.16.82.143,0,0,0,2,18,0,0,0
82,19,0,1,0,1,44.106.38.3,2,0,0,11,21,0,1,0
12,15,3,1,0,1,58.250.182.112,0,1,0,4,5,1,0,0
81,18,3,1,0,5,18.166.20.54,2,1,0,7,27,1,1,0
1,11,1,1,0,1,234.185.159.243,1,0,0,1,26,0,2,0
11,22,2,1,5,12,163.67.63.110,2,0,1,11,8,1,3,1
71,19,2,1,0,5,247.112.78.62,0,1,0,8,9,1,1,0
42,16,0,1,1,5,55.173.76.23,2,1,0,7,17,0,0,0
10,20,6,1,1,3,11.92.169.222,2,1,0,5,6,0,1,0
41,13,1,1,2,3,175.253.83.127,0,2,0,11,24,0,0,0
43,17,5,1,2,1,78.33.177.207,2,2,0,7,7,0,1,0
93,4,2,0,3,18,127.230.28.74,0,2,1,9,13,1,3,1
26,16,5,1,0,4,29.38.223.243,0,1,0,4,14,0,0,0
48,17,3,1,1,3,124.180.205.245,0,2,0,1,4,1,1,0
17,18,2,1,1,2,32.86.183.162,0,2,0,3,28,1,1,0
62,13,4,1,2,2,41.193.181.244,2,1,0,3,12,0,0,0
94,22,1,1,3,11,121.14.246.50,0,2,1,7,28,0,3,1
74,12,1,1,2,4,100.189.198.56,1,0,0,8,11,0,0,0
35,15,0,1,1,5,243.110.172.53,0,0,0,1,9,0,0,0
72,15,2,1,1,1,123.36.170.237,1,0,0,8,9,1,0,0
57,17,4,1,2,2,189.247.175.127,0,0,0,12,25,0,1,0
56,19,2,1,1,2,48.75.191.29,2,0,0,11,1,1,1,0
67,9,0,1,1,2,185.241.216.65,0,0,0,4,3,0,2,0
85,19,6,1,0,3,159.205.126.86,0,1,0,11,12,0,1,0
20,12,2,1,1,3,205.240.163.243,2,2,0,6,27,1,0,0
30,10,2,1,2,4,78.91.76.29,1,2,0,12,20,1,2,0
59,18,3,1,0,5,79.18.138.146,1,0,0,3,22,1,1,0
50,9,6,1,1,5,249.120.103.102,2,1,0,10,22,0,2,0
11,16,5,1,1,1,224.92.233.151,2,1,0,1,6,0,0,0
9,10,3,1,0,1,50.28.65.161,0,1,0,8,24,1,2,0
14,12,6,1,0,1,5.232.160.137,0,0,0,9,17,0,0,0
33,3,6,0,10,19,138.116.90.28,2,0,1,12,24,0,3,1
20,8,6,1,1,1,68.158.55.167,1,0,0,11,26,0,2,0
40,11,1,1,2,3,35.188.77.216,1,2,0,9,22,0,2,0
15,9,2,1,0,4,234.186.50.106,2,1,0,8,30,1,2,0
96,14,0,1,1,3,177.179.187.33,0,0,0,5,1,0,0,0
25,4,5,1,10,11,47.187.239.143,1,1,1,12,23,0,3,1
29,12,5,1,1,1,211.30.60.144,1,2,0,12,2,0,0,0
33,10,2,1,2,3,100.7.10.22,1,1,0,8,23,1,2,0
81,22,6,0,9,15,2.19.6.131,1,2,1,2,11,0,3,1
33,20,4,1,1,2,97.52.47.67,2,0,0,12,18,0,1,0
26,18,5,1,2,5,147.245.122.136,0,1,0,8,12,0,1,0
10,14,5,1,0,2,73.171.246.186,0,2,0,11,4,0,0,0
23,3,5,0,7,16,64.149.172.193,0,2,1,5,19,0,3,1
17,22,4,0,10,20,146.76.33.105,1,2,1,3,12,0,3,1
18,17,6,1,2,3,175.146.162.16,2,2,0,3,4,0,1,0
0,11,5,1,0,2,4.109.108.233,0,1,0,1,20,0,2,0
22,17,0,1,0,5,121.185.49.129,2,0,0,7,24,0,1,0
96,16,2,1,2,1,46.167.46.230,0,2,0,1,17,1,0,0
98,13,3,1,2,3,22.178.113.47,2,1,0,3,22,1,0,0
32,10,3,1,1,4,241.68.74.20,2,2,0,3,15,1,2,0
49,16,6,1,0,2,37.69.209.22,2,2,0,9,3,0,0,0
48,18,6,1,1,1,7.97.203.98,1,2,0,7,22,0,1,0
58,20,1,1,2,4,236.205.193.149,0,2,0,3,9,0,1,0
4,11,5,1,1,5,241.2.178.29,0,1,0,4,14,0,2,0
24,19,1,1,2,3,195.133.76.37,1,0,0,2,2,0,1,0
52,20,5,1,2,2,34.130.22.54,0,0,0,5,12,0,1,0
7,9,1,1,1,5,1.163.216.222,1,1,0,3,9,0,2,0
35,19,2,1,1,5,21.214.130.226,0,2,0,1,10,1,1,0
48,1,0,0,5,19,83.58.60.244,0,1,1,1,9,0,3,1
45,2,6,1,7,13,210.166.111.12,0,1,1,12,17,0,3,1
77,20,5,1,1,1,83.149.251.192,1,1,0,7,21,0,1,0
83,19,2,0,1,5,156.82.100.230,2,1,0,7,25,1,1,0
50,14,3,1,0,1,246.227.73.190,0,0,0,10,5,1,0,0
32,12,5,0,2,4,173.80.64.23,1,2,0,11,11,0,0,0
97,11,5,1,2,4,53.185.3.68,1,0,0,9,23,0,2,0
84,18,3,1,2,2,250.182.85.68,2,2,0,4,5,1,1,0
85,19,5,1,0,5,194.5.27.136,2,2,0,6,9,0,1,0
88,8,5,1,1,2,130.104.121.86,2,0,0,7,14,0,2,0
4,14,5,1,2,5,19.26.26.198,2,0,0,12,9,0,0,0
70,20,3,1,1,3,180.4.49.138,0,0,0,2,15,1,1,0
25,4,5,1,8,13,240.238.162.48,0,2,1,5,26,0,3,1
36,10,6,1,1,4,217.196.210.162,0,1,0,10,22,0,2,0
17,16,4,1,1,5,9.244.244.92,1,0,0,11,27,0,0,0
7,20,0,1,2,5,54.114.54.95,1,2,0,10,3,0,1,0
71,14,1,1,1,3,125.141.206.194,0,0,0,11,10,0,0,0
76,14,3,0,0,4,43.48.185.178,2,1,0,5,10,1,0,0
10,16,1,1,0,2,77.204.165.145,0,1,0,7,13,0,0,0
13,14,6,1,2,3,6.11.145.129,0,2,0,10,29,0,0,0
79,10,2,1,2,1,243.215.183.226,2,0,0,7,11,1,2,0
22,18,1,1,0,5,145.147.114.104,2,1,0,10,27,0,1,0
84,1,6,1,5,20,84.127.135.115,0,1,1,9,24,0,3,1
56,14,3,1,1,3,35.247.161.25,1,2,0,3,8,1,0,0
85,18,1,1,0,1,10.209.179.27,2,0,0,5,25,0,1,0
6,11,2,1,1,5,167.63.194.150,0,2,0,8,2,1,2,0
50,10,4,1,1,4,108.163.87.32,2,0,0,10,30,0,2,0
9,0,4,0,4,20,119.111.193.56,2,0,1,12,25,0,3,1
57,8,1,1,2,4,204.138.181.150,0,1,0,10,20,0,2,0
15,8,2,1,2,3,109.48.58.15,1,2,0,10,25,1,2,0
34,3,5,1,10,19,243.108.244.21,1,2,1,12,16,0,3,1
11,20,3,1,0,4,70.137.18.72,0,1,0,10,12,1,1,0
91,8,0,1,1,5,59.64.76.13,0,1,0,10,3,0,2,0
40,0,2,1,3,16,37.147.84.165,0,1,1,12,20,1,3,1
51,12,6,1,0,1,186.50.157.225,0,1,0,12,17,0,0,0
9,9,3,1,0,2,169.130.22.90,2,2,0,8,3,1,2,0
4,18,1,1,1,3,82.226.120.232,0,1,0,2,16,0,1,0
59,12,6,1,1,5,113.118.10.66,2,1,0,1,21,0,0,0
54,1,3,0,5,7,29.255.4.195,1,2,1,8,17,1,3,1
23,8,4,1,1,2,205.117.156.131,2,0,0,9,4,0,2,0
67,11,4,1,0,2,60.203.39.174,2,0,0,3,12,0,2,0
72,19,6,1,2,1,124.106.73.112,2,1,0,6,17,0,1,0
75,10,4,1,1,2,231.39.165.174,1,1,0,6,18,0,2,0
20,19,0,1,1,3,193.158.73.134,0,1,0,5,15,0,1,0
10,15,1,1,2,3,235.110.51.114,1,2,0,3,30,0,0,0
42,9,5,1,1,4,224.98.171.67,0,0,0,7,21,0,2,0
93,10,3,1,2,2,162.110.5.168,0,2,0,12,14,1,2,0
61,13,3,1,2,2,65.223.65.113,1,2,0,8,17,1,0,0
70,19,3,1,2,5,89.216.74.89,2,2,0,4,12,1,1,0
51,15,0,1,1,4,94.220.146.30,1,0,0,8,1,0,0,0
51,10,3,1,0,3,230.73.224.165,0,1,0,3,22,1,2,0
62,18,1,1,2,2,15.209.246.79,0,2,0,6,8,0,1,0
53,8,6,1,0,3,126.160.84.222,2,2,0,6,17,0,2,0
40,20,5,1,2,1,60.26.133.180,1,1,0,9,23,0,1,0
5,10,4,1,2,2,236.202.228.170,0,2,0,2,5,0,2,0
99,19,2,1,2,3,21.114.24.228,1,0,0,8,16,1,1,0
26,15,2,1,0,2,192.48.248.142,2,0,0,6,6,1,0,0
43,16,1,1,0,2,119.81.99.166,2,1,0,6,29,0,0,0
78,15,0,1,2,1,183.108.72.2,0,1,0,6,12,0,0,0
29,13,0,1,1,4,112.227.69.28,0,1,0,7,3,0,0,0
8,19,0,1,0,4,43.28.253.125,1,0,0,5,29,0,1,0
36,9,2,1,2,2,166.86.87.22,0,2,0,9,20,1,2,0
18,16,0,1,2,1,130.217.153.218,2,0,0,4,24,0,0,0
54,8,4,1,1,3,236.160.35.127,2,0,0,7,2,0,2,0
59,4,0,0,7,13,206.176.170.42,0,1,1,8,29,0,3,1
58,16,2,1,0,4,237.19.162.254,0,0,0,8,23,1,0,0
0,3,1,0,9,14,74.114.74.19,1,0,1,6,29,0,3,1
13,16,5,1,1,5,237.174.71.162,0,2,0,10,21,0,0,0
82,18,1,1,1,2,213.191.10.239,2,0,0,8,4,0,1,0
81,9,2,1,1,5,72.128.251.188,1,1,0,10,18,1,2,0
19,12,2,1,0,4,168.125.142.9,1,0,0,4,11,1,0,0
